inspection_id,batch_id,production_date,inspection_ts,sample_size,defects_found,outcome,defect_type
I65f02d7e3a36,B65f02d7e3a36,2021-06-14,2021-06-14 06:30:03.832695585,5,0,PASS,
I765ea32cb646,B765ea32cb646,2021-06-15,2021-06-15 03:54:30.588235293,5,0,PASS,
I77c1aec8e60d,B77c1aec8e60d,2021-06-15,2021-06-15 02:05:13.725490196,5,0,FAIL,misshapen
I547e53ce50d9,B547e53ce50d9,2021-06-15,2021-06-15 02:30:35.294117647,5,0,PASS,
I42ceb3a5cf78,B42ceb3a5cf78,2021-06-15,2021-06-15 02:18:45.165654007,5,0,PASS,
I62ae49129b43,B62ae49129b43,2021-06-15,2021-06-15 06:29:47.140781104,5,1,PASS,
I9e62bdc0debe,B9e62bdc0debe,2021-06-16,2021-06-16 02:06:12.549019607,5,0,PASS,
I92c7cf7dca15,B92c7cf7dca15,2021-06-16,2021-06-16 02:11:00.785648153,5,0,PASS,
I93fd0a021990,B93fd0a021990,2021-06-16,2021-06-16 05:00:26.681682843,5,0,PASS,
Ib65ea8eea128,Bb65ea8eea128,2021-06-16,2021-06-16 05:51:46.828516536,5,1,FAIL,underproofed
I685e5ec06327,B685e5ec06327,2021-06-16,2021-06-16 02:13:24.576719727,5,0,PASS,
Id998cef13c5e,Bd998cef13c5e,2021-06-16,2021-06-16 06:21:03.691261634,5,0,PASS,
Iee0fa2cf8acc,Bee0fa2cf8acc,2021-06-16,2021-06-16 06:45:06.721625397,5,1,PASS,
I77db780096e1,B77db780096e1,2021-06-17,2021-06-17 02:05:15.687736027,5,0,FAIL,colour
Ief1ce166c11f,Bef1ce166c11f,2021-06-17,2021-06-17 02:11:30.197739657,5,0,PASS,
I32ee41130af5,B32ee41130af5,2021-06-17,2021-06-17 05:40:38.332220941,5,0,PASS,
I73c23e109b95,B73c23e109b95,2021-06-17,2021-06-17 06:01:33.234181725,5,0,PASS,
I1b3837758460,B1b3837758460,2021-06-18,2021-06-18 04:42:05.490196078,5,0,PASS,
I2dcc86ba0d7d,B2dcc86ba0d7d,2021-06-18,2021-06-18 02:08:59.216957158,5,0,PASS,
I220fa763ae2d,B220fa763ae2d,2021-06-18,2021-06-18 05:43:34.954947495,5,0,PASS,
I2090203f5bb8,B2090203f5bb8,2021-06-18,2021-06-18 06:15:38.995432514,5,0,PASS,
I69517abcb8fd,B69517abcb8fd,2021-06-19,2021-06-19 09:02:44.705882352,50,2,PASS,
Id204d1c6f43a,Bd204d1c6f43a,2021-06-19,2021-06-19 02:57:52.557470990,10,0,PASS,
I9565049d25b8,B9565049d25b8,2021-06-19,2021-06-19 10:29:01.176470587,9,0,PASS,
Ib95393a5f102,Bb95393a5f102,2021-06-19,2021-06-19 12:23:06.666666666,5,0,PASS,
I1b6e747b6923,B1b6e747b6923,2021-06-19,2021-06-19 14:35:23.333667367,5,0,PASS,
Ic103325a9bdc,Bc103325a9bdc,2021-06-19,2021-06-19 03:10:05.631912259,5,1,FAIL,underweight
I1fffc0c0a46a,B1fffc0c0a46a,2021-06-19,2021-06-19 15:31:55.709431745,5,0,PASS,
Ia49d7176d75f,Ba49d7176d75f,2021-06-19,2021-06-19 03:11:53.475049514,5,0,PASS,
I3c8fc5e425d9,B3c8fc5e425d9,2021-06-19,2021-06-19 18:25:46.738295711,5,0,PASS,
I2e15c4f0ac49,B2e15c4f0ac49,2021-06-21,2021-06-21 02:07:50.588870736,5,0,PASS,
I4c71fc496546,B4c71fc496546,2021-06-21,2021-06-21 07:31:42.758241718,5,0,PASS,
I64f2c7be780d,B64f2c7be780d,2021-06-22,2021-06-22 02:08:20.001906326,5,0,PASS,
I31f60228d923,B31f60228d923,2021-06-22,2021-06-22 02:11:22.355945003,5,0,PASS,
I786b6796382b,B786b6796382b,2021-06-22,2021-06-22 02:19:58.042818643,5,0,PASS,
Ie884a52df672,Be884a52df672,2021-06-23,2021-06-23 03:37:15.294117647,12,1,PASS,
Ib8baf39010b3,Bb8baf39010b3,2021-06-23,2021-06-23 04:17:52.941176470,5,0,PASS,
Ibcb0e8de5360,Bbcb0e8de5360,2021-06-23,2021-06-23 07:01:27.275645442,5,0,PASS,
I08a79b9fc0d3,B08a79b9fc0d3,2021-06-23,2021-06-23 02:11:40.001227510,5,1,PASS,
Id9daf39a9c0b,Bd9daf39a9c0b,2021-06-24,2021-06-24 03:52:09.411764705,14,0,PASS,
Ice6ff318dd26,Bce6ff318dd26,2021-06-24,2021-06-24 04:47:03.529411763,5,0,PASS,
I3d792e70eba7,B3d792e70eba7,2021-06-24,2021-06-24 02:05:13.725490196,5,0,PASS,
I884dacbcfd06,B884dacbcfd06,2021-06-24,2021-06-24 05:00:34.403001357,5,1,PASS,
I7b63c250aa17,B7b63c250aa17,2021-06-24,2021-06-24 02:11:39.021005815,5,0,PASS,
I5e77e0c9231b,B5e77e0c9231b,2021-06-24,2021-06-24 05:43:29.077416020,5,0,PASS,
I5ef8957a24d8,B5ef8957a24d8,2021-06-24,2021-06-24 06:43:26.329040632,5,1,PASS,
Id90858eca991,Bd90858eca991,2021-06-24,2021-06-24 08:10:26.756521969,5,0,PASS,
Iad7120b0268b,Bad7120b0268b,2021-06-24,2021-06-24 02:21:42.943905239,5,0,PASS,
I76ae3e468a4f,B76ae3e468a4f,2021-06-25,2021-06-25 03:48:14.117647058,15,1,PASS,
Ic3c64078dffb,Bc3c64078dffb,2021-06-25,2021-06-25 02:05:23.529411764,5,0,PASS,
Id23d9e379920,Bd23d9e379920,2021-06-25,2021-06-25 05:57:27.219107577,5,0,PASS,
I18db0b9b4a08,B18db0b9b4a08,2021-06-25,2021-06-25 06:33:31.764653223,5,0,PASS,
I723724c40380,B723724c40380,2021-06-25,2021-06-25 07:06:59.607790478,5,0,PASS,
Ib4f6569824ce,Bb4f6569824ce,2021-06-26,2021-06-26 11:58:25.882352940,8,0,PASS,
I1255bb5c0d80,B1255bb5c0d80,2021-06-26,2021-06-26 03:07:07.069333202,5,1,PASS,
I9e00539f1189,B9e00539f1189,2021-06-26,2021-06-26 16:42:18.452182007,5,0,PASS,
I1143e660b668,B1143e660b668,2021-06-26,2021-06-26 03:18:34.978717534,5,0,PASS,
I11cf41900f69,B11cf41900f69,2021-06-26,2021-06-26 20:37:54.677161336,5,0,PASS,
Ib78a3b3e0e20,Bb78a3b3e0e20,2021-06-28,2021-06-28 02:04:44.313725490,5,0,PASS,
Ia21defc7f076,Ba21defc7f076,2021-06-28,2021-06-28 02:10:00.001461517,5,0,PASS,
I8cce6b2df063,B8cce6b2df063,2021-06-28,2021-06-28 04:30:30.060163026,5,0,PASS,
If0dc08783ec7,Bf0dc08783ec7,2021-06-28,2021-06-28 02:21:10.588235294,5,2,PASS,
I9dafb79df8db,B9dafb79df8db,2021-06-28,2021-06-28 02:11:40.655211618,5,0,PASS,
Ifc8a1e1b8355,Bfc8a1e1b8355,2021-06-28,2021-06-28 07:10:17.635593796,5,0,PASS,
I997691c330c8,B997691c330c8,2021-06-29,2021-06-29 04:03:08.235294117,5,1,FAIL,underweight
If5e2c6214c07,Bf5e2c6214c07,2021-06-29,2021-06-29 04:21:57.647058822,5,0,PASS,
If2ebbef664de,Bf2ebbef664de,2021-06-29,2021-06-29 05:31:00.825650826,5,1,PASS,
I03cd5405a994,B03cd5405a994,2021-06-29,2021-06-29 05:56:06.708003767,5,0,PASS,
I4264db215959,B4264db215959,2021-06-29,2021-06-29 06:17:01.609964551,5,0,PASS,
Ifb05dc1035a5,Bfb05dc1035a5,2021-06-30,2021-06-30 04:39:16.573214423,5,1,PASS,
I3b5eb6e923bc,B3b5eb6e923bc,2021-06-30,2021-06-30 02:03:06.274509803,5,1,PASS,
Ic7cb16df5f3e,Bc7cb16df5f3e,2021-06-30,2021-06-30 05:09:07.945763442,5,1,PASS,
Ibb8a96fc95f2,Bbb8a96fc95f2,2021-06-30,2021-06-30 05:31:21.336712434,5,0,PASS,
Id8fc885b3282,Bd8fc885b3282,2021-06-30,2021-06-30 02:06:04.706708427,5,0,FAIL,colour
I538a1c5d615e,B538a1c5d615e,2021-06-30,2021-06-30 06:17:03.399054613,5,0,PASS,
I272dd95a1101,B272dd95a1101,2021-06-30,2021-06-30 02:11:38.040374610,5,0,PASS,
Ied517f750016,Bed517f750016,2021-07-01,2021-07-01 02:07:46.668827170,5,1,PASS,
Ic267c945716d,Bc267c945716d,2021-07-01,2021-07-01 02:12:30.982552660,5,0,PASS,
I14a5333d9948,B14a5333d9948,2021-07-01,2021-07-01 02:16:56.015543058,5,1,PASS,
I49e2866902ce,B49e2866902ce,2021-07-01,2021-07-01 06:41:24.887329450,5,0,PASS,
Id359393f3efa,Bd359393f3efa,2021-07-01,2021-07-01 02:20:43.466656590,5,0,PASS,
I914e911ebfb1,B914e911ebfb1,2021-07-02,2021-07-02 03:47:27.058823529,13,2,PASS,
I99de4c9cc57b,B99de4c9cc57b,2021-07-02,2021-07-02 04:15:41.176470587,5,0,PASS,
Ic4c59afc224d,Bc4c59afc224d,2021-07-02,2021-07-02 02:13:57.257507273,5,1,FAIL,underproofed
Ieed826a632a8,Beed826a632a8,2021-07-02,2021-07-02 05:02:45.747115334,5,0,PASS,
If545b342e319,Bf545b342e319,2021-07-02,2021-07-02 07:26:07.863278723,5,0,PASS,
I7f2dbe22db6b,B7f2dbe22db6b,2021-07-02,2021-07-02 02:16:28.235294117,5,0,PASS,
Ia6b09b6c1514,Ba6b09b6c1514,2021-07-02,2021-07-02 02:19:56.605174329,5,0,PASS,
I601abb42f254,B601abb42f254,2021-07-03,2021-07-03 15:12:09.411764705,5,0,PASS,
Ic17b14349933,Bc17b14349933,2021-07-03,2021-07-03 03:11:24.651437555,5,0,PASS,
I918be984b19d,B918be984b19d,2021-07-03,2021-07-03 23:39:22.157283049,5,0,PASS,
I68834e8c9520,B68834e8c9520,2021-07-03,2021-07-04 00:15:08.119116057,5,1,PASS,
I84ce855dd1e7,B84ce855dd1e7,2021-07-05,2021-07-05 05:32:32.941176469,5,1,PASS,
Id5c508525200,Bd5c508525200,2021-07-05,2021-07-05 08:13:06.227076860,5,0,PASS,
Ibc182a9c5c42,Bbc182a9c5c42,2021-07-05,2021-07-05 02:21:34.773460831,5,1,PASS,
Id5fbcd98fb81,Bd5fbcd98fb81,2021-07-06,2021-07-06 04:12:32.941176470,15,0,PASS,
I9f4d62cb1a3f,B9f4d62cb1a3f,2021-07-06,2021-07-06 05:06:39.999999999,5,0,PASS,
I211ceda116a5,B211ceda116a5,2021-07-06,2021-07-06 06:40:58.522394345,5,0,PASS,
I1689295946ec,B1689295946ec,2021-07-06,2021-07-06 02:16:28.235294117,5,0,PASS,
Iace817d39636,Bace817d39636,2021-07-07,2021-07-07 05:08:14.117647058,5,0,PASS,
Ic8dd2bea6dc5,Bc8dd2bea6dc5,2021-07-07,2021-07-07 02:15:22.224731714,5,1,PASS,
I0de93c6fbacf,B0de93c6fbacf,2021-07-07,2021-07-07 02:11:45.882352941,5,0,PASS,
Iafa8fe0efcc5,Bafa8fe0efcc5,2021-07-08,2021-07-08 05:16:51.764705881,5,0,PASS,
I0a0b87879c06,B0a0b87879c06,2021-07-08,2021-07-08 02:15:49.414523979,5,0,PASS,
I55454e50cbf3,B55454e50cbf3,2021-07-08,2021-07-08 02:23:31.764705882,5,0,PASS,
I6b34036c4c7a,B6b34036c4c7a,2021-07-08,2021-07-08 02:19:07.453939374,5,1,FAIL,colour
I1e39094ed50b,B1e39094ed50b,2021-07-09,2021-07-09 05:50:35.294117646,5,0,PASS,
I42f2d9a457eb,B42f2d9a457eb,2021-07-09,2021-07-09 06:38:26.695837982,5,0,PASS,
I355c87a931ab,B355c87a931ab,2021-07-09,2021-07-09 02:19:59.349067024,5,1,PASS,
I3ca00e4bcb5a,B3ca00e4bcb5a,2021-07-09,2021-07-09 08:30:40.837535546,5,0,PASS,
Ibcbe20f2e8ee,Bbcbe20f2e8ee,2021-07-09,2021-07-09 02:29:42.356405846,5,0,PASS,
I66c8d6f727e0,B66c8d6f727e0,2021-07-10,2021-07-10 12:18:49.411764705,50,2,PASS,
I7d1a3d4aeffd,B7d1a3d4aeffd,2021-07-10,2021-07-10 02:34:18.823529411,23,3,PASS,
Ib09106d9f89a,Bb09106d9f89a,2021-07-10,2021-07-10 03:10:41.186574120,13,0,PASS,
I2d0f9c185ba9,B2d0f9c185ba9,2021-07-10,2021-07-10 03:40:20.538361201,5,0,PASS,
I0809c00d8ee5,B0809c00d8ee5,2021-07-12,2021-07-12 07:34:54.117647057,7,0,PASS,
Ibc040afa2b9f,Bbc040afa2b9f,2021-07-12,2021-07-12 02:23:47.454729501,5,0,PASS,
I786aff62b796,B786aff62b796,2021-07-12,2021-07-12 08:13:19.999999999,5,0,FAIL,underproofed
I196eebbb44c1,B196eebbb44c1,2021-07-12,2021-07-12 10:44:04.670789160,5,0,PASS,
I63365afb7c52,B63365afb7c52,2021-07-12,2021-07-12 13:03:41.037984103,5,1,PASS,
Ib142bf5dc6eb,Bb142bf5dc6eb,2021-07-13,2021-07-13 07:09:48.235294117,5,1,PASS,
Ie40ceac9c7bd,Be40ceac9c7bd,2021-07-13,2021-07-13 02:18:35.688943366,5,0,PASS,
I82a8980c2459,B82a8980c2459,2021-07-13,2021-07-13 07:29:52.941176469,5,0,PASS,
I4a45cd7065b5,B4a45cd7065b5,2021-07-13,2021-07-13 11:38:06.151718767,5,0,PASS,
I617ea6dc97cf,B617ea6dc97cf,2021-07-14,2021-07-14 07:16:04.705882352,42,1,PASS,
Ia26cd0ffc696,Ba26cd0ffc696,2021-07-14,2021-07-14 02:30:52.945624566,5,0,FAIL,underproofed
I686fc29bbdf1,B686fc29bbdf1,2021-07-14,2021-07-14 09:32:32.941176470,5,0,PASS,
I8f4c874ef76c,B8f4c874ef76c,2021-07-14,2021-07-14 02:36:09.025958273,5,0,PASS,
I99f690072df5,B99f690072df5,2021-07-14,2021-07-14 02:37:27.457330823,5,0,PASS,
I9d82f8352c92,B9d82f8352c92,2021-07-14,2021-07-14 14:46:01.380873987,5,0,PASS,
I85d9761cb1b0,B85d9761cb1b0,2021-07-15,2021-07-15 02:13:23.921568627,9,1,PASS,
I2bfc69f51050,B2bfc69f51050,2021-07-15,2021-07-15 02:26:53.729239305,5,0,PASS,
I25134c5ad1d9,B25134c5ad1d9,2021-07-15,2021-07-15 07:09:48.235294117,5,1,PASS,
Ie4bc8dbda52f,Be4bc8dbda52f,2021-07-15,2021-07-15 09:56:33.304070665,5,0,PASS,
I06d15050786d,B06d15050786d,2021-07-15,2021-07-15 02:27:57.454729501,5,2,PASS,
Ifb649528e774,Bfb649528e774,2021-07-15,2021-07-15 02:30:35.624908231,5,0,PASS,
I16194f061b9e,B16194f061b9e,2021-07-15,2021-07-15 13:16:13.333180308,5,0,PASS,
Ie61a0d3198d4,Be61a0d3198d4,2021-07-15,2021-07-15 02:38:07.913189924,5,0,PASS,
Ie9693ea42875,Be9693ea42875,2021-07-15,2021-07-15 02:09:24.705882352,5,0,PASS,
If7059a6e48aa,Bf7059a6e48aa,2021-07-16,2021-07-16 05:34:54.117647058,26,0,PASS,
Id913fc115af3,Bd913fc115af3,2021-07-16,2021-07-16 02:25:19.611973512,5,0,FAIL,colour
I80306b68fdbd,B80306b68fdbd,2021-07-16,2021-07-16 07:45:38.066835840,5,0,PASS,
I5d0b469a20d9,B5d0b469a20d9,2021-07-16,2021-07-16 08:04:02.380561331,5,1,PASS,
I8525339440b6,B8525339440b6,2021-07-16,2021-07-16 09:34:00.322855207,5,0,PASS,
Ifc31559c298c,Bfc31559c298c,2021-07-16,2021-07-16 02:29:52.815009500,5,0,PASS,
Id1e438f41734,Bd1e438f41734,2021-07-16,2021-07-16 02:14:07.058823529,5,0,PASS,
I0a878bda1658,B0a878bda1658,2021-07-17,2021-07-17 03:44:36.484758597,17,1,PASS,
I40d2d26b7a8a,B40d2d26b7a8a,2021-07-17,2021-07-17 13:23:55.294117646,15,2,PASS,
Idcd99d24170b,Bdcd99d24170b,2021-07-17,2021-07-18 04:11:37.797700212,5,0,PASS,
Ib3c54708a203,Bb3c54708a203,2021-07-17,2021-07-17 03:58:02.370134933,5,1,PASS,
Idee8a6e35400,Bdee8a6e35400,2021-07-19,2021-07-19 06:23:31.764705882,35,1,PASS,
Idb05929ff171,Bdb05929ff171,2021-07-19,2021-07-19 09:23:58.645763544,5,0,PASS,
I62b33dbc0549,B62b33dbc0549,2021-07-19,2021-07-19 02:29:46.277242205,5,0,PASS,
Ie91fe35af31f,Be91fe35af31f,2021-07-19,2021-07-19 14:10:13.798693703,5,0,PASS,
I6cea1c658d17,B6cea1c658d17,2021-07-19,2021-07-19 14:42:17.839178722,5,1,PASS,
Iea83eeb6b41a,Bea83eeb6b41a,2021-07-19,2021-07-19 02:33:21.963849564,5,0,FAIL,underproofed
I5ce92f82cc01,B5ce92f82cc01,2021-07-20,2021-07-20 02:13:53.333333333,8,1,PASS,
I7eb347e0c20c,B7eb347e0c20c,2021-07-20,2021-07-20 08:00:37.418437518,5,0,PASS,
Ib23d90ae7bab,Bb23d90ae7bab,2021-07-20,2021-07-20 10:30:58.676574271,5,0,PASS,
I2149d403fff2,B2149d403fff2,2021-07-20,2021-07-20 12:17:12.142985422,5,0,PASS,
I643485649f92,B643485649f92,2021-07-21,2021-07-21 07:26:16.470588234,5,1,PASS,
Ia2f3f1fd0af2,Ba2f3f1fd0af2,2021-07-21,2021-07-21 02:21:53.140093151,5,0,PASS,
Idbcae573362c,Bdbcae573362c,2021-07-21,2021-07-21 02:21:10.588235294,5,0,PASS,
Ice4b9762452a,Bce4b9762452a,2021-07-21,2021-07-21 11:20:09.994321407,5,0,PASS,
I966578506411,B966578506411,2021-07-22,2021-07-22 05:51:22.352941176,5,1,PASS,
If7b1e9ad3cdb,Bf7b1e9ad3cdb,2021-07-22,2021-07-22 09:07:09.373721260,5,0,PASS,
I479e9cd67e5e,B479e9cd67e5e,2021-07-22,2021-07-22 11:28:03.420587364,5,0,PASS,
I50059a092483,B50059a092483,2021-07-22,2021-07-22 02:30:16.671919050,5,0,FAIL,misshapen
Ic381ed2ea12c,Bc381ed2ea12c,2021-07-22,2021-07-22 02:35:40.855280626,5,0,PASS,
I75f6a48dd372,B75f6a48dd372,2021-07-23,2021-07-23 05:22:21.176470588,28,5,PASS,
I90c0c6313c65,B90c0c6313c65,2021-07-23,2021-07-23 02:28:51.377251291,5,0,PASS,
Ia21ab8228a99,Ba21ab8228a99,2021-07-23,2021-07-23 07:03:31.764705882,5,0,PASS,
I1bf7fdcd7c6b,B1bf7fdcd7c6b,2021-07-23,2021-07-23 07:47:50.318816685,5,0,PASS,
Ib79718963ec6,Bb79718963ec6,2021-07-23,2021-07-23 09:44:04.965574878,5,2,PASS,
If2376f8781c1,Bf2376f8781c1,2021-07-23,2021-07-23 11:54:04.351804055,5,0,PASS,
I23ac4c500e94,B23ac4c500e94,2021-07-24,2021-07-24 17:32:48.627450979,5,0,PASS,
Ic4d5a95d9b81,Bc4d5a95d9b81,2021-07-24,2021-07-24 22:33:20.802692394,5,1,PASS,
Ia1cf3400770b,Ba1cf3400770b,2021-07-24,2021-07-25 00:41:36.964632468,5,0,PASS,
I0dd2cbffd6ad,B0dd2cbffd6ad,2021-07-24,2021-07-25 02:07:22.348526345,5,0,PASS,
Ic39ed2f927d0,Bc39ed2f927d0,2021-07-24,2021-07-25 05:56:30.104180331,5,1,PASS,
I9419eb092623,B9419eb092623,2021-07-26,2021-07-26 07:43:31.764705882,7,0,PASS,
I36b6aebe01a8,B36b6aebe01a8,2021-07-26,2021-07-26 02:11:55.686274509,7,0,PASS,
I7dd678686e4b,B7dd678686e4b,2021-07-26,2021-07-26 02:21:59.610639082,5,1,FAIL,colour
Idcbcdaf9c45c,Bdcbcdaf9c45c,2021-07-26,2021-07-26 12:01:40.953237400,5,0,PASS,
I38e81bfc2b52,B38e81bfc2b52,2021-07-26,2021-07-26 12:51:52.717943283,5,0,PASS,
I3e4d50492477,B3e4d50492477,2021-07-26,2021-07-26 13:09:45.698859788,5,0,PASS,
If2ed37be9b81,Bf2ed37be9b81,2021-07-26,2021-07-26 13:43:13.541997042,5,1,PASS,
I440f0ebf34d7,B440f0ebf34d7,2021-07-26,2021-07-26 02:30:55.951934517,5,0,PASS,
Ieffed082af19,Beffed082af19,2021-07-26,2021-07-26 02:32:53.598993341,5,1,PASS,
I72d0a44cfc8c,B72d0a44cfc8c,2021-07-27,2021-07-27 05:46:40.000000000,26,1,PASS,
Ic978810675a1,Bc978810675a1,2021-07-27,2021-07-27 07:50:32.651645795,5,1,PASS,
Ie476a1b3cc98,Be476a1b3cc98,2021-07-27,2021-07-27 02:19:07.061047576,5,0,FAIL,colour
Iad3f87531071,Bad3f87531071,2021-07-27,2021-07-27 12:06:10.768814096,5,0,PASS,
Ifd14cbe3b3ff,Bfd14cbe3b3ff,2021-07-28,2021-07-28 06:03:55.294117647,32,1,PASS,
If8a50998546f,Bf8a50998546f,2021-07-28,2021-07-28 02:29:50.200145261,5,0,PASS,
Ic3ce48f9d783,Bc3ce48f9d783,2021-07-28,2021-07-28 10:26:24.980177819,5,0,PASS,
I578e2f06a2ef,B578e2f06a2ef,2021-07-28,2021-07-28 02:37:50.920031489,5,0,FAIL,underweight
I2fbd442f60f6,B2fbd442f60f6,2021-07-29,2021-07-29 02:23:14.252518759,5,0,PASS,
Ied2a708074db,Bed2a708074db,2021-07-30,2021-07-30 07:48:14.117647057,5,0,PASS,
I1d7828370f26,B1d7828370f26,2021-07-30,2021-07-30 02:13:57.258778158,6,1,FAIL,misshapen
I1b79b4c35493,B1b79b4c35493,2021-07-30,2021-07-30 09:48:03.174827877,5,0,PASS,
Id67b8d0a0cf0,Bd67b8d0a0cf0,2021-07-30,2021-07-30 02:26:23.664251006,5,0,PASS,
I8c8ca020d8a4,B8c8ca020d8a4,2021-07-30,2021-07-30 11:43:45.370300021,5,0,PASS,
I73cf3780ebd2,B73cf3780ebd2,2021-07-31,2021-07-31 03:19:52.169063237,12,1,PASS,
I69b29ee4afa5,B69b29ee4afa5,2021-07-31,2021-07-31 17:28:37.647058822,13,0,PASS,
Ia21e61640af5,Ba21e61640af5,2021-07-31,2021-07-31 03:28:44.196028057,5,1,PASS,
I4a265181280d,B4a265181280d,2021-07-31,2021-07-31 20:48:40.784862442,5,1,PASS,
I9565fa733806,B9565fa733806,2021-07-31,2021-08-01 03:32:25.593539233,5,0,PASS,
Ic0d837dc04ce,Bc0d837dc04ce,2021-07-31,2021-08-01 06:21:34.693808997,5,0,PASS,
Ief9ebba671f0,Bef9ebba671f0,2021-07-31,2021-07-31 03:57:03.677830285,5,0,PASS,
Ia317282c7fa0,Ba317282c7fa0,2021-08-02,2021-08-02 02:43:23.928494947,7,0,PASS,
I8c955b19caab,B8c955b19caab,2021-08-02,2021-08-02 02:45:25.497854066,5,0,PASS,
Ia42c9a18fbc5,Ba42c9a18fbc5,2021-08-02,2021-08-02 13:25:54.362507895,5,0,PASS,
I1df400b065e6,B1df400b065e6,2021-08-03,2021-08-03 13:11:52.903261180,5,1,PASS,
Icadeb7a3742c,Bcadeb7a3742c,2021-08-03,2021-08-03 02:47:02.883391970,5,0,PASS,
I900741f6c82b,B900741f6c82b,2021-08-03,2021-08-03 14:39:51.625453224,5,0,PASS,
I15a0ab22d3b8,B15a0ab22d3b8,2021-08-03,2021-08-03 14:57:38.338212417,5,0,PASS,
I3c9f86b29d2b,B3c9f86b29d2b,2021-08-03,2021-08-03 02:51:36.086427958,5,0,PASS,
I4c816b51002b,B4c816b51002b,2021-08-03,2021-08-03 02:53:31.119285217,5,1,FAIL,underproofed
Ifa8273720f7b,Bfa8273720f7b,2021-08-03,2021-08-03 16:04:34.024486926,5,0,PASS,
I43a4eee375d4,B43a4eee375d4,2021-08-04,2021-08-04 07:54:30.588235293,5,1,PASS,
I9fabfd37c1a6,B9fabfd37c1a6,2021-08-04,2021-08-04 02:27:42.749800312,5,1,PASS,
I23b8c3f6408e,B23b8c3f6408e,2021-08-04,2021-08-04 09:39:23.707327494,5,0,PASS,
I80adb8a1d7d0,B80adb8a1d7d0,2021-08-04,2021-08-04 02:35:29.417253715,5,0,PASS,
Ie13243af50f7,Be13243af50f7,2021-08-04,2021-08-04 02:38:36.345646759,5,0,PASS,
Ie722f740036d,Be722f740036d,2021-08-05,2021-08-05 07:42:44.705882352,5,0,PASS,
Ie4420c3e1ab8,Be4420c3e1ab8,2021-08-05,2021-08-05 02:22:42.748592970,5,0,PASS,
Ia38145f7c744,Ba38145f7c744,2021-08-05,2021-08-05 02:29:59.482217989,5,1,FAIL,colour
I957926e26b80,B957926e26b80,2021-08-05,2021-08-05 12:08:21.527503636,5,2,PASS,
I7ddf0e47f706,B7ddf0e47f706,2021-08-05,2021-08-05 02:11:45.882352941,5,0,PASS,
I1c1b5fa9019e,B1c1b5fa9019e,2021-08-06,2021-08-06 06:58:49.411764705,5,1,PASS,
Ia7f1dddeb15a,Ba7f1dddeb15a,2021-08-06,2021-08-06 11:09:34.034806426,5,0,PASS,
I32207229a50a,B32207229a50a,2021-08-06,2021-08-06 11:33:24.676028432,5,0,PASS,
I311351dd452e,B311351dd452e,2021-08-06,2021-08-06 02:41:22.163280894,5,0,PASS,
Ie1993e57f9f8,Be1993e57f9f8,2021-08-06,2021-08-06 02:46:52.882745512,5,0,PASS,
Icacd5cf44f9b,Bcacd5cf44f9b,2021-08-07,2021-08-07 02:39:12.941176470,24,0,PASS,
I6e9e7aec0525,B6e9e7aec0525,2021-08-07,2021-08-07 19:02:44.705882352,13,0,PASS,
If8e38608ff22,Bf8e38608ff22,2021-08-07,2021-08-08 04:40:03.312746083,5,0,PASS,
Id4549fbf8dd6,Bd4549fbf8dd6,2021-08-07,2021-08-07 03:37:43.282430490,5,1,PASS,
Ifc512f5013fd,Bfc512f5013fd,2021-08-07,2021-08-08 08:11:36.939404909,5,0,PASS,
I2fdf98c9273e,B2fdf98c9273e,2021-08-07,2021-08-07 03:46:21.584167361,5,0,PASS,
I4fb037b58595,B4fb037b58595,2021-08-07,2021-08-07 03:48:45.375238934,5,0,PASS,
I701c783f6d3c,B701c783f6d3c,2021-08-07,2021-08-07 02:16:28.235294117,5,0,PASS,
I197094febe7f,B197094febe7f,2021-08-09,2021-08-09 09:37:15.294117646,5,1,PASS,
I9d44318c64e8,B9d44318c64e8,2021-08-09,2021-08-09 09:58:10.196078431,5,0,PASS,
Iedec0653d072,Bedec0653d072,2021-08-09,2021-08-09 02:45:18.633947620,5,0,PASS,
Id8a739b5d191,Bd8a739b5d191,2021-08-09,2021-08-09 02:09:24.705882352,5,0,PASS,
Id929c1bc7240,Bd929c1bc7240,2021-08-10,2021-08-10 12:24:08.303469782,5,0,PASS,
Icad35be3d8b3,Bcad35be3d8b3,2021-08-11,2021-08-11 09:52:56.470588234,5,1,PASS,
I76c603ee2a18,B76c603ee2a18,2021-08-11,2021-08-11 02:33:21.965105320,5,0,PASS,
I966f3f3e691f,B966f3f3e691f,2021-08-11,2021-08-11 10:13:01.176470587,5,0,PASS,
I11d8d27ec83b,B11d8d27ec83b,2021-08-11,2021-08-11 11:17:09.257440625,5,0,PASS,
I5a8c3173ab36,B5a8c3173ab36,2021-08-11,2021-08-11 13:39:41.200062237,5,1,PASS,
I01b732121676,B01b732121676,2021-08-11,2021-08-11 02:41:01.770005267,5,0,PASS,
I34a0b420d285,B34a0b420d285,2021-08-11,2021-08-11 14:35:13.004508152,5,0,PASS,
I53d0cd174ed8,B53d0cd174ed8,2021-08-12,2021-08-12 02:39:07.064606054,5,0,PASS,
I21dd18bbc25e,B21dd18bbc25e,2021-08-12,2021-08-12 10:30:22.745098038,5,0,FAIL,underweight
